Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9170251,2019-06-05 16:30:04,2019-05-31 20:12:18,661927,79431240,0,120,42,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9170251/SRR9170251.1,SRX5940837,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856223,SAMN11917607,simple,10090,Mus musculus,GSM3838491,,,,,,,no,,,,,GEO,SRA892854,,public,AAB71BCD28C7F2D90B4F218E17F74829,7BA0C0A7021B9165FEDCFF85EBE875A5
SRR9170252,2019-06-05 16:30:04,2019-05-31 20:04:52,183,21960,0,120,0,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008955/SRR9170252,SRX5940838,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856220,SAMN11917606,simple,10090,Mus musculus,GSM3838492,,,,,,,no,,,,,GEO,SRA892854,,public,C163DB72B0E1F9984C1D9E8331A77E60,99A8AB89D7C4F64D19D4ECECE99F65D9
SRR9170253,2019-06-05 16:30:04,2019-05-31 20:09:47,636823,76418760,0,120,40,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9170253/SRR9170253.1,SRX5940839,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856221,SAMN11917605,simple,10090,Mus musculus,GSM3838493,,,,,,,no,,,,,GEO,SRA892854,,public,5B1DECAC53770C2C549888A422E62CBF,1F5C890F91EEE9A211D39FC7AE64AFE5
SRR9170254,2019-06-05 16:30:04,2019-05-31 20:11:23,646616,77593920,0,120,41,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008955/SRR9170254,SRX5940840,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856222,SAMN11917604,simple,10090,Mus musculus,GSM3838494,,,,,,,no,,,,,GEO,SRA892854,,public,33C136F329C03A18A8EA48D606BAD255,C32A69D1142CC30C8A85700CADED3A07
SRR9170255,2019-06-05 16:30:04,2019-05-31 20:09:26,493030,59163600,0,120,31,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008955/SRR9170255,SRX5940841,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856226,SAMN11917603,simple,10090,Mus musculus,GSM3838495,,,,,,,no,,,,,GEO,SRA892854,,public,5E1F03243369861AA1D110509E7A8B9A,47FC31BFEEA735B8B68671927AB7B143
SRR9170451,2019-06-05 16:30:04,2019-05-31 20:10:01,667475,80097000,0,120,42,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9170451/SRR9170451.1,SRX5940842,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856225,SAMN11917602,simple,10090,Mus musculus,GSM3838496,,,,,,,no,,,,,GEO,SRA892854,,public,5D4C2C8BAAEC2097F9D1586F43C90DC7,818924FF455CD8383424D6F78F58B2DF
SRR9170452,2019-06-05 16:30:04,2019-05-31 20:09:31,574996,68999520,0,120,36,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008955/SRR9170452,SRX5940843,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856224,SAMN11917601,simple,10090,Mus musculus,GSM3838497,,,,,,,no,,,,,GEO,SRA892854,,public,A9276901D5035699AF8268F801BF1404,FCE4BEF5700946F82DB96D7B0E911135
SRR9170453,2019-06-05 16:30:05,2019-05-31 20:09:11,224326,26919120,0,120,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9170453/SRR9170453.1,SRX5940844,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856228,SAMN11917600,simple,10090,Mus musculus,GSM3838498,,,,,,,no,,,,,GEO,SRA892854,,public,86EA35D9C42B0FBA1BB8915E6C1FB556,BA8127D2499EAD18F166FC91AE51412A
SRR9170454,2019-06-05 16:30:05,2019-05-31 20:09:11,237462,28495440,0,120,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9170454/SRR9170454.1,SRX5940845,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856227,SAMN11917599,simple,10090,Mus musculus,GSM3838499,,,,,,,no,,,,,GEO,SRA892854,,public,639993DD8CCDC42A5065343157A949CE,2F432C9D544C58EB20A85AD19F4B7AA3
SRR9170455,2019-06-05 16:30:05,2019-05-31 20:09:27,179666,21559920,0,120,12,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008955/SRR9170455,SRX5940846,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856230,SAMN11917598,simple,10090,Mus musculus,GSM3838500,,,,,,,no,,,,,GEO,SRA892854,,public,B05CA47A6332BC007EAF983F549D0B92,DC50945916EBD1A71A5C99F7FD4396A8
SRR9170456,2019-06-05 16:30:05,2019-05-31 20:09:14,235394,28247280,0,120,15,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008955/SRR9170456,SRX5940847,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856229,SAMN11917597,simple,10090,Mus musculus,GSM3838501,,,,,,,no,,,,,GEO,SRA892854,,public,DD4DF96E0CF94C2183F18AF7155265D1,9980DD4E1CC1820F6F6F536D8BC27E81
SRR9170457,2019-06-05 16:30:05,2019-05-31 20:11:48,673254,80790480,0,120,43,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9170457/SRR9170457.1,SRX5940848,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856231,SAMN11917596,simple,10090,Mus musculus,GSM3838502,,,,,,,no,,,,,GEO,SRA892854,,public,43D1EC53A5547BEEF42A2DF59EA529CE,81709EDA61B76B051B75F08E650F9057
SRR9170458,2019-06-05 16:30:05,2019-05-31 20:10:33,603855,72462600,0,120,38,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008955/SRR9170458,SRX5940849,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856233,SAMN11917595,simple,10090,Mus musculus,GSM3838503,,,,,,,no,,,,,GEO,SRA892854,,public,46545D4E0BAC03D5E55EDB8285897667,E95FF5606F22F014A8D43207559BE506
SRR9170459,2019-06-05 16:30:05,2019-05-31 20:09:39,536649,64397880,0,120,34,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008955/SRR9170459,SRX5940850,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856232,SAMN11917594,simple,10090,Mus musculus,GSM3838504,,,,,,,no,,,,,GEO,SRA892854,,public,F905B8C8A43EC6201C28EE29BCC53663,7D1C5F772AB06652E95926C40363FCCF
SRR9170460,2019-06-05 16:30:05,2019-05-31 20:10:04,596728,71607360,0,120,38,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9170460/SRR9170460.1,SRX5940851,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856234,SAMN11917593,simple,10090,Mus musculus,GSM3838505,,,,,,,no,,,,,GEO,SRA892854,,public,39DB277DF665573FC1222792B86728A7,9504D373BDFCA14A690533E8CA843F79
SRR9169785,2019-06-05 16:30:05,2019-05-31 20:39:05,825800,99096000,0,120,54,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169785/SRR9169785.1,SRX5940852,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855308,SAMN11915964,simple,10090,Mus musculus,GSM3838842,,,,,,,no,,,,,GEO,SRA892854,,public,3BAC98EE5369564E629ECB7B91BA311B,DE40C5F6168BD6D43652A3C1AB05C82E
SRR9169786,2019-06-05 16:30:05,2019-05-31 20:33:46,254461,30535320,0,120,16,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008954/SRR9169786,SRX5940853,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855309,SAMN11915960,simple,10090,Mus musculus,GSM3838843,,,,,,,no,,,,,GEO,SRA892854,,public,355C0B0E4D79FC0F14DB8143B4368B45,DC010075F299D8F027A032D7CBF4CF28
SRR9169787,2019-06-05 16:30:05,2019-05-31 20:39:51,907222,108866640,0,120,59,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008954/SRR9169787,SRX5940854,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855310,SAMN11915959,simple,10090,Mus musculus,GSM3838844,,,,,,,no,,,,,GEO,SRA892854,,public,F4B912E3C7859C06D2F84EDE464BE541,FA2E27629C989F3B2136A2A27CA64932
SRR9169788,2019-06-05 16:30:05,2019-05-31 20:32:14,39550,4746000,0,120,2,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008954/SRR9169788,SRX5940855,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855311,SAMN11915958,simple,10090,Mus musculus,GSM3838845,,,,,,,no,,,,,GEO,SRA892854,,public,1DA0349C7B86FA348F5E9FA3967A5A1E,5214A268D228664AB141B6C77B6A704A
SRR9169789,2019-06-05 16:30:05,2019-05-31 20:37:54,742150,89058000,0,120,48,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169789/SRR9169789.1,SRX5940856,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855312,SAMN11915957,simple,10090,Mus musculus,GSM3838846,,,,,,,no,,,,,GEO,SRA892854,,public,BF64AA61762404A094CAA9D66EE85BC2,7903E4B8692ED38E282018F2DE1BB65B
SRR9169790,2019-06-05 16:30:05,2019-05-31 20:39:15,711893,85427160,0,120,46,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008954/SRR9169790,SRX5940857,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855313,SAMN11915956,simple,10090,Mus musculus,GSM3838847,,,,,,,no,,,,,GEO,SRA892854,,public,F05FC22D1C4A5C2814EBCC9778313C0B,F5E0C573625C056F17713FEC85174B42
SRR9169791,2019-06-05 16:30:05,2019-05-31 20:37:16,652295,78275400,0,120,42,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008954/SRR9169791,SRX5940858,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855314,SAMN11915955,simple,10090,Mus musculus,GSM3838848,,,,,,,no,,,,,GEO,SRA892854,,public,2C931DB4DE151DE962E6D4BEC8C49FDD,80F04CDF87549CE7BCE5928EE9FC9170
SRR9169792,2019-06-05 16:30:05,2019-05-31 20:39:28,954737,114568440,0,120,62,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008954/SRR9169792,SRX5940859,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855316,SAMN11915954,simple,10090,Mus musculus,GSM3838849,,,,,,,no,,,,,GEO,SRA892854,,public,B55A9215A5C01760CC74FD5929C40477,15931252C81D64DC08896CE8356C0984
SRR9169793,2019-06-05 16:30:05,2019-05-31 20:41:55,1037276,124473120,0,120,67,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008954/SRR9169793,SRX5940860,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855315,SAMN11915953,simple,10090,Mus musculus,GSM3838850,,,,,,,no,,,,,GEO,SRA892854,,public,04C47191725985870DBC66FBB52A5CA0,54F05641588DF1A18E75444401C6F8E9
SRR9169794,2019-06-05 16:30:05,2019-05-31 20:38:04,853014,102361680,0,120,56,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008954/SRR9169794,SRX5940861,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855317,SAMN11915952,simple,10090,Mus musculus,GSM3838851,,,,,,,no,,,,,GEO,SRA892854,,public,E6E57B8374C0633896FCF20BB132163B,6248F4DE3949F881C33CB790B6482337
SRR9169795,2019-06-05 16:30:05,2019-05-31 20:37:46,613423,73610760,0,120,39,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008954/SRR9169795,SRX5940862,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855320,SAMN11915951,simple,10090,Mus musculus,GSM3838852,,,,,,,no,,,,,GEO,SRA892854,,public,6558B89701AE148B2107B29CEFAE0496,619AC0FDDF7876692E2B4C11F5E2FDD7
SRR9169796,2019-06-05 16:30:05,2019-05-31 20:42:14,974387,116926440,0,120,63,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/008954/SRR9169796,SRX5940863,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855318,SAMN11915950,simple,10090,Mus musculus,GSM3838853,,,,,,,no,,,,,GEO,SRA892854,,public,018BA99DFDF9F96231E4F43E2F5617C9,590D58E01EB232F7EDFB4D07FA13D51D
SRR9169797,2019-06-05 16:30:05,2019-05-31 20:38:15,713577,85629240,0,120,46,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008954/SRR9169797,SRX5940864,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855321,SAMN11915949,simple,10090,Mus musculus,GSM3838854,,,,,,,no,,,,,GEO,SRA892854,,public,DA672A1568CF989DB4D4EAC9BAD40D9F,60F52F92E2B58F5087327BCD21C234F8
SRR9169798,2019-06-05 16:30:05,2019-05-31 20:39:06,776574,93188880,0,120,50,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169798/SRR9169798.1,SRX5940865,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855319,SAMN11915948,simple,10090,Mus musculus,GSM3838855,,,,,,,no,,,,,GEO,SRA892854,,public,EA0DAA8B557D05691BC47392A84B6A5D,B23F54B652A142942ACD3F32A5B550F6
SRR9169799,2019-06-05 16:30:05,2019-05-31 20:37:38,643487,77218440,0,120,42,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008954/SRR9169799,SRX5940866,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855322,SAMN11915985,simple,10090,Mus musculus,GSM3838856,,,,,,,no,,,,,GEO,SRA892854,,public,2B2893B60437DAF5796AB31C057C357B,7B302F83EBBFFF2BA0267B58D096F9AB
SRR9170016,2019-06-05 16:30:05,2019-05-31 20:41:06,928481,111417720,0,120,60,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9170016/SRR9170016.1,SRX5940867,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855323,SAMN11915983,simple,10090,Mus musculus,GSM3838857,,,,,,,no,,,,,GEO,SRA892854,,public,9E2EA8558173B5A49754A6DBD4808CE5,A8EDA519F72BF50940BA25B638876813
SRR9170017,2019-06-05 16:30:05,2019-05-31 20:35:37,670212,80425440,0,120,43,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008955/SRR9170017,SRX5940868,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855325,SAMN11915982,simple,10090,Mus musculus,GSM3838858,,,,,,,no,,,,,GEO,SRA892854,,public,3BAEBC2F901B9567884C0B9E27936DAF,35CF3F703CF73C8168875603199D8BF4
SRR9170018,2019-06-05 16:30:05,2019-05-31 20:38:40,914387,109726440,0,120,60,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/008955/SRR9170018,SRX5940869,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855324,SAMN11915981,simple,10090,Mus musculus,GSM3838859,,,,,,,no,,,,,GEO,SRA892854,,public,E8D5DEC3B38C8E29DB080FF5064AA951,2A1352DA652427F07D5228DD6B108EAE
SRR9170019,2019-06-05 16:30:05,2019-05-31 20:38:19,798957,95874840,0,120,52,,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/008955/SRR9170019,SRX5940870,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855328,SAMN11915980,simple,10090,Mus musculus,GSM3838860,,,,,,,no,,,,,GEO,SRA892854,,public,926E3472F68D0077E636FD2F5567151F,C995925C95D7B98595893B8114BA5455
SRR9170020,2019-06-05 16:30:05,2019-05-31 20:39:07,879324,105518880,0,120,58,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9170020/SRR9170020.1,SRX5940871,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855326,SAMN11915979,simple,10090,Mus musculus,GSM3838861,,,,,,,no,,,,,GEO,SRA892854,,public,6C43F5CEC05FDB9BD87334E7FDFD6B9B,63416BC2EA866F81EBED53341E8AA201
SRR9170021,2019-06-05 16:30:05,2019-05-31 20:40:13,950801,114096120,0,120,62,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008955/SRR9170021,SRX5940872,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855327,SAMN11915978,simple,10090,Mus musculus,GSM3838862,,,,,,,no,,,,,GEO,SRA892854,,public,86CD04E7286AC061179FFBDD466F0583,AC2AED497889522EDBD5C1E7DBD831F6
SRR9170022,2019-06-05 16:30:05,2019-05-31 20:39:45,930711,111685320,0,120,61,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008955/SRR9170022,SRX5940873,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855329,SAMN11915977,simple,10090,Mus musculus,GSM3838863,,,,,,,no,,,,,GEO,SRA892854,,public,BEB68F42C3888682209CD719038FCEE7,F8A1B26E4572C12B4894F5CEFBEDB74C
SRR9170023,2019-06-05 16:30:05,2019-05-31 20:35:54,449001,53880120,0,120,29,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008955/SRR9170023,SRX5940874,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855331,SAMN11915976,simple,10090,Mus musculus,GSM3838864,,,,,,,no,,,,,GEO,SRA892854,,public,551E3DC75705D29FCCE55F1C1632BDDC,E2E179400BCCF57D1A36174E547875FB
SRR9170024,2019-06-05 16:30:05,2019-05-31 20:38:56,818447,98213640,0,120,53,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008955/SRR9170024,SRX5940875,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4855330,SAMN11915975,simple,10090,Mus musculus,GSM3838865,,,,,,,no,,,,,GEO,SRA892854,,public,B0B8F56FDF2F631A4D8AB81C90DDE10B,172AD58F5CEF84A6AD601D97EC99098A
SRR9169569,2019-06-05 16:30:05,2019-05-31 21:05:35,1196984,143638080,0,120,80,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008954/SRR9169569,SRX5940876,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857393,SAMN11918681,simple,10090,Mus musculus,GSM3839226,,,,,,,no,,,,,GEO,SRA892854,,public,C4E0B343E59FCAE671CAA87AF83D668F,186B05152345C85B33D1CB4CD5E61FFE
SRR9169570,2019-06-05 16:30:05,2019-05-31 21:05:04,1399790,167974800,0,120,92,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169570/SRR9169570.1,SRX5940877,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857394,SAMN11918680,simple,10090,Mus musculus,GSM3839227,,,,,,,no,,,,,GEO,SRA892854,,public,6F29C380D86B9C3DD90C423DB20CA97D,7F5090A4A05169C51BE0C1D3EF3F0E10
SRR9169571,2019-06-05 16:30:05,2019-05-31 21:10:40,1870704,224484480,0,120,124,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008954/SRR9169571,SRX5940878,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857395,SAMN11918679,simple,10090,Mus musculus,GSM3839228,,,,,,,no,,,,,GEO,SRA892854,,public,E851DEF3D2677419E0A213CA8621C408,AFD8D3FA02C376336EA3A7CD5561D64C
SRR9169572,2019-06-05 16:30:05,2019-05-31 21:10:38,1335202,160224240,0,120,89,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008954/SRR9169572,SRX5940879,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857397,SAMN11918741,simple,10090,Mus musculus,GSM3839229,,,,,,,no,,,,,GEO,SRA892854,,public,A23C997D8C104B1A6F5B57690CE38691,F7B176EB1BE527390F1FC23728E4EFE5
SRR9169573,2019-06-05 16:30:05,2019-05-31 21:05:45,1006063,120727560,0,120,67,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008954/SRR9169573,SRX5940880,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857398,SAMN11918781,simple,10090,Mus musculus,GSM3839230,,,,,,,no,,,,,GEO,SRA892854,,public,C1670CA98C5E9937BA31FFA3CACD08CE,0E9E9150246459DB6B094C1B20D1E72B
SRR9169574,2019-06-05 16:30:05,2019-05-31 21:03:57,1019162,122299440,0,120,67,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169574/SRR9169574.1,SRX5940881,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857396,SAMN11918780,simple,10090,Mus musculus,GSM3839231,,,,,,,no,,,,,GEO,SRA892854,,public,6B6BAADFB98FF1D7B89595B0A1ECC780,319C0F9947ACD0FEE4561EC5624FB29E
SRR9169575,2019-06-05 16:30:05,2019-05-31 21:00:44,300503,36060360,0,120,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169575/SRR9169575.1,SRX5940882,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857400,SAMN11918779,simple,10090,Mus musculus,GSM3839232,,,,,,,no,,,,,GEO,SRA892854,,public,5DB85FE877F55C03DD724184E984660A,1B296DF1DAB505F4D397EDD41E418C11
SRR9169576,2019-06-05 16:30:05,2019-05-31 21:03:54,607262,72871440,0,120,40,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169576/SRR9169576.1,SRX5940883,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857399,SAMN11918778,simple,10090,Mus musculus,GSM3839233,,,,,,,no,,,,,GEO,SRA892854,,public,FC683BC8B056CD9B8A0E1DD71CD314A3,F71B37165B5024B037A0A3C6B0111313
SRR9169577,2019-06-05 16:30:05,2019-05-31 21:03:44,476286,57154320,0,120,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9169577/SRR9169577.1,SRX5940884,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857401,SAMN11918777,simple,10090,Mus musculus,GSM3839234,,,,,,,no,,,,,GEO,SRA892854,,public,FA4174EEF92F7C7E3522D32E3297B5FE,3AC9FDA7FCB08890D2FEFA9A5007F2C1
